scaffold,start,end,mid,sites,pi_Hti1,pi_Hti2,dxy_Hti1_Hti2,Fst_Hti1_Hti2
scaffold_71,507916,768441,630651,25000,0.010033,0.01035,0.009627,-0.030406
scaffold_71,768442,841971,797123,25000,0.003337,0.00381,0.004449,0.115554
scaffold_71,841972,1204890,1051374,15495,0.003334,0.003337,0.003082,-0.042354
scaffold_72,41691,125648,90269,25000,0.004225,0.002782,0.004191,0.094749
scaffold_72,125649,246840,163608,25000,0.003415,0.004316,0.004968,0.132024
scaffold_72,246841,344615,294812,25000,0.003025,0.00281,0.003044,0.022711
scaffold_72,344616,417366,383415,25000,0.00213,0.001818,0.002117,0.037367
scaffold_72,417368,462428,435426,25000,0.003528,0.003105,0.002984,-0.056504
scaffold_72,462429,507367,485907,25000,0.004201,0.00463,0.004073,-0.043155
scaffold_72,507368,561051,535774,25000,0.004581,0.004263,0.003874,-0.070733
scaffold_72,561053,630292,597100,25000,0.003368,0.003244,0.002946,-0.06159
scaffold_72,630293,798858,691437,25000,0.002983,0.003586,0.004027,0.107538
scaffold_72,798859,869058,825307,25000,0.002137,0.001666,0.001765,-0.039674
scaffold_72,869060,948032,890918,25000,0.002111,0.002329,0.001921,-0.077274
scaffold_72,948033,1027045,986322,25000,0.001516,0.001551,0.001343,-0.070752
scaffold_72,1027046,1073475,1045756,25000,0.002805,0.002303,0.002375,-0.03874
scaffold_72,1073476,1120061,1095842,25000,0.001824,0.002002,0.002011,0.024876
scaffold_72,1120062,1183393,1148713,25000,0.001505,0.001827,0.001728,0.018843
scaffold_72,1183394,1217735,1199979,25000,0.002393,0.002046,0.002311,0.021493
scaffold_72,1217736,1261240,1245450,18590,0.002926,0.002487,0.002646,-0.012005
scaffold_73,106681,213765,170420,25000,0.00108,0.000883,0.000839,-0.084074
scaffold_73,213766,404349,291080,25000,0.001125,0.000988,0.000991,-0.043619
scaffold_73,404350,468239,425167,25000,0.002374,0.002151,0.002104,-0.038812
scaffold_73,468240,918250,622405,25000,0.001346,0.000577,0.001788,0.283815
scaffold_73,918251,991650,961307,25000,0.002517,0.001493,0.002942,0.173611
scaffold_73,991651,1082835,1043623,25000,0.001392,0.001084,0.0039,0.526553
scaffold_73,1082836,1121223,1105318,25000,0.000829,0.000975,0.000786,-0.073399
scaffold_73,1121224,1148094,1134411,25000,0.000732,0.000929,0.000724,-0.073437
scaffold_73,1148095,1229745,1175556,25000,0.000852,0.000864,0.000793,-0.0418
scaffold_74,36333,115809,80471,25000,0.017219,0.016733,0.014875,-0.07067
scaffold_74,115810,186255,148859,25000,0.005372,0.004046,0.004976,0.029376
scaffold_74,186256,374984,268762,25000,0.005501,0.00623,0.007731,0.144991
scaffold_74,374985,438098,409154,25000,0.001954,0.001947,0.002724,0.174548
scaffold_74,438099,513012,490380,25000,0.001359,0.002364,0.003032,0.25111
scaffold_74,513013,565402,534612,25000,0.002267,0.00329,0.002842,0.012143
scaffold_74,565403,665163,624584,25000,0.000855,0.001115,0.000891,-0.059222
scaffold_74,665164,731639,699057,25000,0.001007,0.001403,0.001317,0.047084
scaffold_74,731640,826034,760237,25000,0.000989,0.000883,0.000868,-0.031344
scaffold_74,826035,921380,885558,25000,0.001325,0.003239,0.00371,0.244478
scaffold_74,921381,992065,965114,25000,0.003185,0.001259,0.00347,0.230553
scaffold_74,992066,1123366,1096378,25000,0.001359,0.001039,0.001547,0.133951
scaffold_74,1123367,1218891,1167872,25000,0.001004,0.001049,0.001108,0.040901
scaffold_75,6870,91897,41115,25000,0.001256,0.00145,0.001243,-0.045026
scaffold_75,91898,176533,141059,25000,0.000544,0.000724,0.000776,0.107087
scaffold_75,176534,240095,199802,25000,0.000931,0.000957,0.000843,-0.060794
scaffold_75,240096,312590,262003,25000,0.000633,0.000525,0.000489,-0.09003
scaffold_75,312591,382591,352081,25000,0.001126,0.001212,0.001234,0.027509
scaffold_75,382592,458281,426655,25000,0.001829,0.000891,0.00134,0.003792
scaffold_75,458282,531798,492176,25000,0.000738,0.001193,0.000929,-0.020662
scaffold_75,531799,607287,582650,25000,0.001109,0.001203,0.001267,0.04862
scaffold_75,607288,644430,625867,25000,0.002405,0.001623,0.002351,0.081909
scaffold_75,644431,709278,691568,25000,0.001472,0.001794,0.001636,0.000993
scaffold_75,709279,860593,784308,25000,0.001869,0.002263,0.002598,0.108929
scaffold_75,860594,897579,878967,25000,0.000973,0.001855,0.001281,-0.066723
scaffold_75,897580,1017752,942565,25000,0.000964,0.001246,0.001154,0.022377
scaffold_75,1017753,1079465,1047650,25000,0.0018,0.001647,0.001762,0.011732
scaffold_75,1079466,1157134,1124044,25000,0.002061,0.001921,0.001887,-0.028594
scaffold_76,13008,104159,62931,25000,0.001191,0.001396,0.001188,-0.0454
scaffold_76,104160,149012,121473,25000,0.001579,0.0012,0.00125,-0.056501
scaffold_76,149013,241857,220850,25000,0.001842,0.00278,0.003666,0.240471
scaffold_76,241858,295880,280745,25000,0.002762,0.001397,0.002268,0.046033
scaffold_76,295881,332743,315595,25000,0.003049,0.001086,0.002927,0.131405
scaffold_76,332744,362634,348492,25000,0.002305,0.001266,0.002198,0.074246
scaffold_76,362635,393629,379589,25000,0.000844,0.000732,0.00069,-0.071066
scaffold_76,393630,443409,412470,25000,0.00183,0.00205,0.001685,-0.07537
scaffold_76,443410,474370,460688,25000,0.001856,0.002106,0.001722,-0.074914
scaffold_76,474371,523551,492986,25000,0.000979,0.001023,0.000873,-0.073146
scaffold_76,523552,591844,555846,25000,0.001057,0.000818,0.000971,0.015161
scaffold_76,591845,624617,607869,25000,0.001481,0.001142,0.001846,0.178499
scaffold_76,624618,665634,648465,25000,0.004156,0.001773,0.003453,0.080851
scaffold_76,665635,710694,682657,25000,0.002797,0.003016,0.003008,0.01823
scaffold_76,710695,754371,728921,25000,0.00276,0.001903,0.002837,0.100716
scaffold_76,754372,803966,780955,25000,0.004298,0.004173,0.003774,-0.061666
scaffold_76,803967,1010428,911201,25000,0.003655,0.002474,0.002794,-0.046243
scaffold_76,1010430,1176051,1108660,25000,0.00325,0.003517,0.00347,0.013531
scaffold_77,146114,435986,337041,25000,0.002487,0.003401,0.002618,-0.062718
scaffold_77,435987,494187,460518,25000,0.001564,0.001794,0.00149,-0.063674
scaffold_77,494188,560741,530739,25000,0.001655,0.001306,0.00128,-0.077887
scaffold_77,560742,669315,598969,25000,0.001225,0.001233,0.001086,-0.066091
scaffold_77,669316,703620,685822,25000,0.001399,0.001326,0.001391,0.010864
scaffold_77,703621,773461,727957,25000,0.002404,0.001835,0.002225,0.025052
scaffold_77,773462,804025,789061,25000,0.001318,0.001352,0.001312,-0.007391
scaffold_77,804026,861711,841672,25000,0.003234,0.00127,0.002186,-0.01577
scaffold_77,861712,1039175,955821,25000,0.001214,0.001266,0.001334,0.037929
scaffold_77,1039176,1103857,1075918,25000,0.009109,0.003984,0.008957,0.159432
scaffold_77,1103858,1185985,1128626,25000,0.005412,0.002786,0.005424,0.147056
scaffold_78,7983,125141,59900,25000,0.003805,0.002919,0.005059,0.212069
scaffold_78,125142,158821,142126,25000,0.002277,0.002293,0.002765,0.098045
scaffold_78,158822,268135,213340,25000,0.00153,0.001477,0.001456,-0.017248
scaffold_78,268136,364777,304585,25000,0.002432,0.003515,0.003038,0.011375
scaffold_78,364778,425263,400159,25000,0.001994,0.001476,0.001712,-0.007215
scaffold_78,425264,519181,458221,25000,0.002045,0.002455,0.002842,0.123022
scaffold_78,519182,673244,631037,25000,0.001393,0.001614,0.001311,-0.073236
scaffold_78,673245,745534,698485,25000,0.001884,0.001438,0.001444,-0.074895
scaffold_78,745536,811441,766877,25000,0.001602,0.00166,0.001449,-0.063306
scaffold_78,811442,879717,850917,25000,0.001305,0.001646,0.001285,-0.073954
scaffold_78,879718,950298,916987,25000,0.001986,0.002267,0.002239,0.027546
scaffold_78,950299,1037961,983409,25000,0.000873,0.001025,0.000837,-0.079145
scaffold_78,1037962,1087950,1063380,25000,0.002733,0.003543,0.002791,-0.078042
scaffold_78,1087951,1159192,1118946,14156,0.001481,0.001114,0.001399,0.012543
scaffold_79,42291,197773,138770,25000,0.008026,0.00837,0.007657,-0.036453
scaffold_79,197774,293251,249308,25000,0.001437,0.001788,0.001506,-0.036675
scaffold_79,293252,509637,399334,25000,0.001784,0.001247,0.001518,0.00091
scaffold_79,509638,614961,560229,25000,0.006328,0.006557,0.00695,0.040321
scaffold_79,614962,848443,702946,25000,0.007264,0.006629,0.006928,-0.001425
scaffold_79,848444,1137830,1007463,23852,0.004315,0.004995,0.004375,-0.03318
scaffold_80,4522,260310,168637,25000,0.003642,0.001426,0.002313,-0.048751
scaffold_80,260311,314404,293874,25000,0.001988,0.002541,0.002576,0.082429
scaffold_80,314405,364111,347760,25000,0.003353,0.00296,0.005126,0.24257
scaffold_80,364112,400524,384926,25000,0.004816,0.00272,0.003541,-0.032092
scaffold_80,400525,436343,421098,25000,0.003005,0.004942,0.003921,-0.007032
scaffold_80,436344,486922,470947,25000,0.001773,0.002675,0.002143,-0.019918
scaffold_80,486923,528388,505234,25000,0.002057,0.002951,0.002558,0.011455
scaffold_80,528389,580292,555119,25000,0.004242,0.002305,0.004462,0.158121
scaffold_80,580293,624072,605319,25000,0.002116,0.002462,0.002314,0.005827
scaffold_80,624073,655351,639328,25000,0.003057,0.003472,0.003191,-0.012089
scaffold_80,655352,702176,678436,25000,0.003346,0.004528,0.003863,-0.010135
scaffold_80,702177,762187,736343,25000,0.004065,0.002781,0.003798,0.055156
scaffold_80,762188,812670,782361,25000,0.001726,0.001475,0.001673,0.023536
scaffold_80,812671,871301,845727,25000,0.005822,0.005434,0.007543,0.153644
scaffold_80,871302,952618,911944,25000,0.007435,0.007577,0.008016,0.034956
scaffold_80,952619,1130399,1044267,16515,0.010016,0.012763,0.010816,-0.038841
scaffold_81,4023,30991,17665,25000,0.001926,0.001929,0.002054,0.033845
scaffold_81,30992,72003,52869,25000,0.00282,0.002298,0.002931,0.071957
scaffold_81,72004,198518,120436,25000,0.000792,0.000624,0.000638,-0.060434
scaffold_81,198519,240320,221916,25000,0.000811,0.002028,0.001717,0.146749
scaffold_81,240321,392838,350249,25000,0.000608,0.000948,0.0007,-0.055166
scaffold_81,392839,432086,407462,25000,0.000494,0.000638,0.000489,-0.078995
scaffold_81,432087,459164,445358,25000,0.000568,0.000628,0.000528,-0.066315
scaffold_81,459165,502252,476937,25000,0.000655,0.00063,0.000565,-0.068483
scaffold_81,502253,536423,520002,25000,0.00228,0.001958,0.002086,-0.008445
scaffold_81,536424,587022,558060,25000,0.000657,0.000656,0.000574,-0.07151
scaffold_81,587023,620403,602839,25000,0.000875,0.001295,0.000973,-0.058388
scaffold_81,620404,646597,633387,25000,0.000598,0.000612,0.000532,-0.069251
scaffold_81,646598,679936,661615,25000,0.00074,0.000851,0.000699,-0.069101
scaffold_81,679937,719098,698789,25000,0.000647,0.000769,0.00062,-0.070579
scaffold_81,719099,756093,736469,25000,0.001026,0.001151,0.001019,-0.035479
scaffold_81,756094,805137,788046,25000,0.001249,0.001098,0.00152,0.127874
scaffold_81,805138,869056,834654,25000,0.00186,0.001314,0.001466,-0.042394
scaffold_81,869057,974009,920287,25000,0.001169,0.000956,0.000945,-0.062554
scaffold_81,974010,1107065,1075566,22267,0.001146,0.001012,0.001015,-0.031537
scaffold_82,28946,191412,132557,25000,0.003467,0.003718,0.003517,-0.011459
scaffold_82,191413,363394,254003,25000,0.003673,0.004533,0.00479,0.082023
scaffold_82,363395,456103,435420,25000,0.003897,0.003637,0.004024,0.035012
scaffold_82,456104,492819,471482,25000,0.001746,0.00295,0.002795,0.092202
scaffold_82,492820,570559,540622,25000,0.001932,0.004558,0.003082,-0.027628
scaffold_82,570560,626386,596433,25000,0.002085,0.001572,0.001995,0.027193
scaffold_82,626387,735362,685384,25000,0.00249,0.002931,0.002375,-0.070652
scaffold_82,735363,959731,863148,25000,0.001659,0.003607,0.002905,0.050698
scaffold_82,959732,1031288,993976,25000,0.001497,0.00117,0.001346,0.009172
scaffold_82,1031289,1078538,1045742,22053,0.002345,0.002302,0.002387,0.014472
scaffold_83,205,363776,307431,25000,0.00361,0.001769,0.005032,0.317149
scaffold_83,363777,435041,395925,25000,0.002797,0.002991,0.00316,0.04931
scaffold_83,435042,720110,544538,25000,0.003205,0.002373,0.002845,0.010564
scaffold_83,720111,821129,755335,25000,0.001578,0.001609,0.001663,0.022575
scaffold_83,821130,876512,850981,25000,0.002249,0.001993,0.002639,0.108827
scaffold_83,876513,1000915,939478,25000,0.0047,0.002197,0.004041,0.096916
scaffold_84,49932,147038,85695,25000,0.002629,0.002362,0.002545,0.010447
scaffold_84,147039,210444,183047,25000,0.004702,0.003744,0.00416,-0.007982
scaffold_84,210445,356496,274843,25000,0.003052,0.003193,0.00309,-0.005598
scaffold_84,356497,384748,370688,25000,0.002213,0.001892,0.001937,-0.030818
scaffold_84,384749,456662,424373,25000,0.003437,0.00208,0.003096,0.061168
scaffold_84,456663,549721,509072,25000,0.002238,0.001865,0.002808,0.160094
scaffold_84,549722,657425,611972,25000,0.001608,0.002987,0.002752,0.095521
scaffold_84,657426,684113,670607,25000,0.002115,0.002043,0.001821,-0.070954
scaffold_84,684114,718907,701015,25000,0.00291,0.002469,0.002385,-0.064222
scaffold_84,718908,746663,732527,25000,0.001623,0.001373,0.001317,-0.068913
scaffold_84,746664,829282,774788,25000,0.003337,0.001648,0.002239,-0.057469
scaffold_84,829283,883356,853069,25000,0.002696,0.002795,0.003363,0.108093
scaffold_84,883357,915146,899289,25000,0.001173,0.003869,0.002804,0.054809
scaffold_84,915147,1038467,978267,25000,0.002102,0.002184,0.002332,0.045024
scaffold_84,1038468,1051704,1045337,10362,0.00312,0.002337,0.00307,0.012661
scaffold_85,51328,361802,176103,25000,0.005734,0.005356,0.005066,-0.048254
scaffold_85,361803,404295,376953,25000,0.003967,0.004012,0.003492,-0.071235
scaffold_85,404296,732752,527522,25000,0.011753,0.011741,0.010289,-0.070883
scaffold_85,732753,952531,797184,25000,0.008877,0.009451,0.008104,-0.065791
scaffold_85,952532,1047611,1011704,20600,0.012288,0.012453,0.010862,-0.069582
scaffold_86,17415,297675,103622,25000,0.005989,0.00642,0.005856,-0.030865
scaffold_86,297676,481943,349104,25000,0.004334,0.004761,0.005247,0.075882
scaffold_86,481944,611696,562051,25000,0.001495,0.001393,0.001308,-0.052926
scaffold_86,611697,832420,713595,25000,0.002686,0.003089,0.002582,-0.059795
scaffold_86,832421,900104,867939,25000,0.001565,0.001833,0.001487,-0.071527
scaffold_87,55609,370282,130055,25000,0.003362,0.003262,0.002935,-0.064565
scaffold_87,370283,787905,520664,12018,0.004866,0.004106,0.005418,0.08934
scaffold_88,15378,950174,490783,25000,0.008418,0.007715,0.007458,-0.041899
scaffold_89,23852,286588,88518,25000,0.008222,0.01303,0.010689,0.003174
scaffold_89,286589,648336,479813,25000,0.008481,0.008027,0.007577,-0.045784
scaffold_89,648337,718839,684000,25000,0.001932,0.002755,0.002686,0.072297
scaffold_89,718841,848010,783592,25000,0.011586,0.008203,0.009314,-0.032284
scaffold_89,848015,941816,906042,14130,0.005159,0.00218,0.003757,0.065845
scaffold_90,39418,389761,209828,25000,0.009934,0.009704,0.008861,-0.054891
scaffold_90,389762,974612,662744,23833,0.01132,0.012925,0.010879,-0.057851
scaffold_91,5765,31277,18544,25000,0.001278,0.001846,0.001494,-0.023899
scaffold_91,31278,148504,100059,25000,0.001129,0.001501,0.001264,-0.033236
scaffold_91,148505,254554,214376,25000,0.001059,0.001497,0.001187,-0.039509
scaffold_91,254555,315671,286777,25000,0.001508,0.001682,0.001541,-0.018289
scaffold_91,315672,359622,340300,25000,0.001837,0.001936,0.001861,-0.007307
scaffold_91,359623,392723,373598,25000,0.001179,0.001487,0.001194,-0.059138
scaffold_91,392724,549228,455973,25000,0.002177,0.001254,0.00149,-0.075354
scaffold_91,549229,578580,564886,25000,0.002215,0.001175,0.001872,0.052877
scaffold_91,578581,731850,668093,25000,0.001953,0.00141,0.001686,0.001382
scaffold_91,731851,779340,757642,25000,0.001301,0.001341,0.001836,0.163018
scaffold_91,779341,885512,828369,25000,0.001314,0.00077,0.001318,0.123638
scaffold_91,885513,965433,927636,25000,0.001383,0.001067,0.001586,0.132357
scaffold_92,37008,87726,58011,25000,0.00161,0.001351,0.001287,-0.088731
scaffold_92,87728,163560,121739,25000,0.00178,0.002198,0.001975,-0.003887
scaffold_92,163561,199908,182190,25000,0.001733,0.001634,0.001479,-0.069296
scaffold_92,199909,244730,224759,25000,0.001696,0.001463,0.00185,0.084238
scaffold_92,244731,305352,280184,25000,0.00122,0.001217,0.001165,-0.023842
scaffold_92,305353,353209,330988,25000,0.001805,0.001452,0.002098,0.12973
scaffold_92,353210,471962,415933,25000,0.001192,0.00116,0.001033,-0.06926
scaffold_92,471963,530060,500829,25000,0.00172,0.001302,0.00158,0.028465
scaffold_92,530061,612726,567856,25000,0.000921,0.001445,0.001069,-0.052522
scaffold_92,612727,674564,647242,25000,0.00176,0.001577,0.00164,-0.009229
scaffold_92,674565,755673,721895,25000,0.00142,0.001463,0.001255,-0.074015
scaffold_92,755674,850065,815047,25000,0.00134,0.001089,0.001072,-0.066656
scaffold_93,9016,64984,31900,25000,0.003459,0.001634,0.003145,0.111353
scaffold_93,64985,193408,132243,25000,0.005054,0.005833,0.005565,0.011719
scaffold_93,193409,337546,266129,25000,0.011002,0.010946,0.010118,-0.043394
scaffold_93,337548,415617,363944,25000,0.001802,0.001571,0.001621,-0.021142
scaffold_93,415618,920037,670369,24045,0.006717,0.00629,0.006701,0.015899
scaffold_94,4112,113851,55216,25000,0.003711,0.005519,0.004593,-0.002594
scaffold_94,113852,539990,508732,25000,0.00194,0.001512,0.001559,-0.054395
scaffold_94,539991,577157,562441,25000,0.001022,0.000947,0.000913,-0.040278
scaffold_94,577158,707307,643211,25000,0.000785,0.001131,0.001108,0.076809
scaffold_94,707308,776752,735695,25000,0.001696,0.002744,0.00221,-0.002436
scaffold_94,776753,903164,829716,19500,0.003078,0.003417,0.003092,-0.026245
scaffold_95,111499,195960,135371,25000,0.001206,0.001257,0.001132,-0.045186
scaffold_95,195961,901201,313789,11842,0.001717,0.001981,0.001865,0.027093
scaffold_96,49,103448,49757,25000,0.002465,0.00509,0.006432,0.272611
scaffold_96,103449,378887,175784,25000,0.00689,0.005998,0.008443,0.141963
scaffold_96,378888,720450,505705,25000,0.003597,0.00442,0.00599,0.208634
scaffold_96,720451,864114,804694,15509,0.004971,0.006252,0.006636,0.087692
scaffold_97,24695,326886,259120,25000,0.004589,0.005348,0.00486,-0.011798
scaffold_97,326887,811978,549869,21450,0.004747,0.004511,0.004137,-0.06006
scaffold_98,27446,609680,213936,25000,0.006031,0.005016,0.005319,-0.020088
scaffold_98,609681,761949,684379,25000,0.003543,0.004978,0.004067,-0.031784
scaffold_98,761950,867779,828602,25000,0.005067,0.005341,0.004882,-0.034061
scaffold_98,867780,901709,893618,11991,0.003525,0.003433,0.003091,-0.063225
scaffold_100,25961,138468,99185,25000,0.001347,0.001415,0.001301,-0.031988
scaffold_100,138469,198714,160915,25000,0.003673,0.004162,0.004017,0.013289
scaffold_100,198715,239685,215862,25000,0.001086,0.000914,0.000919,-0.045364
scaffold_100,239686,299547,275679,25000,0.001884,0.001729,0.001714,-0.028194
scaffold_100,299548,546240,412262,25000,0.001073,0.000908,0.00108,0.045895
scaffold_100,546241,665269,592788,25000,0.001412,0.001104,0.001286,0.011929
scaffold_100,665270,736093,705406,25000,0.002434,0.002656,0.002392,-0.03311
scaffold_100,736095,831125,790984,25000,0.002569,0.003018,0.003491,0.117497
scaffold_100,831126,865540,845814,25000,0.001679,0.002012,0.001778,-0.019971
scaffold_100,865541,886368,876052,19100,0.004715,0.003046,0.004681,0.099141
scaffold_101,65453,760332,503496,25000,0.007782,0.008651,0.007215,-0.069561
scaffold_102,6966,433499,268202,25000,0.009083,0.006885,0.007835,-0.010071
scaffold_102,433500,651375,536829,25000,0.006236,0.006994,0.005896,-0.061575
scaffold_102,651376,707252,678564,15564,0.001895,0.001864,0.001742,-0.038924
scaffold_103,2318,293208,111791,25000,0.007014,0.00722,0.006421,-0.055052
scaffold_103,293209,730568,578075,25000,0.003224,0.005175,0.004058,-0.017772
scaffold_103,730569,852661,802213,18962,0.005315,0.003067,0.0044,0.018005
scaffold_104,48100,78153,63047,25000,0.002262,0.004825,0.003513,-0.004655
scaffold_104,78154,145966,118522,25000,0.00407,0.003272,0.007739,0.364346
scaffold_104,145967,185574,161873,25000,0.002491,0.003115,0.002869,0.012397
scaffold_104,185575,214432,200075,25000,0.002789,0.005638,0.003857,-0.0473
scaffold_104,214433,273644,253259,25000,0.00259,0.004162,0.003272,-0.015686
scaffold_104,273645,397059,353172,25000,0.001646,0.001912,0.002221,0.117088
scaffold_104,397060,442213,422925,25000,0.003775,0.004059,0.003969,0.007052
scaffold_104,442214,539295,487789,25000,0.002535,0.003319,0.003054,0.022672
scaffold_104,539296,597359,573309,25000,0.001273,0.001151,0.001078,-0.06274
scaffold_104,597360,660948,634167,25000,0.001799,0.001812,0.001686,-0.036598
scaffold_104,660949,755937,724327,25000,0.002475,0.002468,0.00216,-0.072133
scaffold_106,17447,82474,50641,25000,0.001103,0.001274,0.00104,-0.07147
scaffold_106,82475,130681,99165,25000,0.001192,0.001246,0.001073,-0.06822
scaffold_106,130682,212535,185267,25000,0.002216,0.002827,0.002247,-0.061539
scaffold_106,212536,267965,251837,25000,0.001383,0.001322,0.001244,-0.04473
scaffold_106,267966,308411,290116,25000,0.001262,0.001964,0.002546,0.235895
scaffold_106,308412,389068,352235,25000,0.0014,0.002188,0.002064,0.074232
scaffold_106,389069,417606,403299,25000,0.00152,0.001595,0.00142,-0.049505
scaffold_106,417607,513104,450875,25000,0.001354,0.00142,0.001215,-0.070686
scaffold_106,513105,650290,579280,25000,0.002395,0.001112,0.001752,-0.000403
scaffold_106,650291,721052,678267,25000,0.004039,0.000728,0.00371,0.228866
scaffold_106,721053,748770,735247,25000,0.001083,0.0008,0.000871,-0.041535
scaffold_106,748771,835631,773025,13986,0.002292,0.002226,0.00208,-0.04118
scaffold_107,88747,748180,489889,22219,0.005128,0.006104,0.005047,-0.057166
scaffold_108,9381,51444,31698,25000,0.001406,0.001588,0.001321,-0.066915
scaffold_108,51445,140003,95688,25000,0.005522,0.00575,0.004945,-0.070009
scaffold_108,140004,249573,186010,25000,0.001084,0.000958,0.000939,-0.043214
scaffold_108,249574,302130,281237,25000,0.002433,0.001446,0.001897,-0.011661
scaffold_108,302131,331372,318474,25000,0.002308,0.00206,0.002207,0.005522
scaffold_108,331373,388488,362715,25000,0.003249,0.001441,0.002061,-0.069016
scaffold_108,388490,421579,405705,25000,0.002793,0.002276,0.002618,0.017423
scaffold_108,421580,517849,481874,25000,0.002639,0.002499,0.002379,-0.043542
scaffold_108,517850,545808,532068,25000,0.003493,0.002771,0.003689,0.086606
scaffold_108,545809,586416,567458,25000,0.003918,0.002018,0.002994,0.004583
scaffold_108,586417,615582,600100,25000,0.000936,0.000879,0.000831,-0.047021
scaffold_108,615583,646920,631977,25000,0.000568,0.000531,0.000476,-0.076803
scaffold_108,646921,714098,676487,25000,0.000659,0.000634,0.000562,-0.074636
scaffold_108,714099,745005,731322,25000,0.000636,0.000552,0.000533,-0.057872
scaffold_108,745006,776068,760707,25000,0.001238,0.001442,0.001245,-0.039413
scaffold_108,776069,803487,789702,25000,0.001574,0.001577,0.001487,-0.030949
scaffold_109,46745,257885,133500,25000,0.008095,0.007954,0.007072,-0.067574
scaffold_109,257886,439595,368778,25000,0.012362,0.012301,0.010795,-0.071191
scaffold_109,439596,543441,466346,25000,0.008894,0.008872,0.007801,-0.069499
scaffold_109,543442,727393,663233,25000,0.004903,0.006072,0.005977,0.04541
scaffold_110,700,76126,34972,25000,0.00494,0.005699,0.00585,0.050521
scaffold_110,76127,155327,110055,25000,0.003516,0.003909,0.003556,-0.023068
scaffold_110,155328,226260,197264,25000,0.00242,0.001714,0.002566,0.11398
scaffold_110,226261,285339,267287,25000,0.00135,0.001343,0.001191,-0.065494
scaffold_110,285340,541850,408417,25000,0.003151,0.002709,0.003149,0.038405
scaffold_110,541851,709418,646754,22274,0.003501,0.003162,0.003005,-0.055071
scaffold_111,3330,133471,85167,25000,0.014105,0.014518,0.012722,-0.062975
scaffold_111,133472,165396,150392,25000,0.004356,0.00515,0.004406,-0.040509
scaffold_111,165397,209538,188382,25000,0.002253,0.00227,0.002098,-0.039985
scaffold_111,209539,235962,222976,25000,0.001818,0.001702,0.001599,-0.051164
scaffold_111,235963,323372,285648,25000,0.001361,0.001169,0.001108,-0.071143
scaffold_111,323373,360188,340879,25000,0.001039,0.000962,0.000878,-0.069999
scaffold_111,360189,387489,374104,25000,0.000825,0.000704,0.000669,-0.071327
scaffold_111,387490,415706,401924,25000,0.000793,0.000589,0.000615,-0.062597
scaffold_111,415710,441568,428625,25000,0.000558,0.000727,0.00057,-0.0637
scaffold_111,441570,500229,470501,25000,0.00107,0.001135,0.001141,0.018335
scaffold_111,500230,590559,557894,25000,0.001075,0.000824,0.000859,-0.053117
scaffold_111,590560,616286,603621,25000,0.000589,0.000595,0.000518,-0.071407
scaffold_111,616287,663259,637287,25000,0.000906,0.000873,0.000817,-0.045623
scaffold_111,663260,804514,699716,24293,0.005591,0.001533,0.005961,0.260389
scaffold_112,12451,122116,53358,25000,0.001601,0.0012,0.001393,-0.003147
scaffold_112,122117,154492,136163,25000,0.002603,0.002384,0.002273,-0.04948
scaffold_112,154493,244827,196578,25000,0.001909,0.001838,0.001649,-0.071474
scaffold_112,244828,330021,286826,25000,0.000902,0.001455,0.002924,0.441398
scaffold_112,330022,359034,344158,25000,0.002236,0.00337,0.003703,0.146197
scaffold_112,359035,398845,377416,25000,0.001343,0.002868,0.004284,0.355644
scaffold_112,398846,424210,411513,25000,0.001291,0.001389,0.002149,0.243572
scaffold_112,424211,488749,454579,25000,0.001238,0.001516,0.003476,0.455719
scaffold_112,488750,528864,509756,25000,0.002506,0.003255,0.005861,0.355679
scaffold_112,528865,555313,542026,25000,0.002489,0.001892,0.002164,-0.006469
scaffold_112,555314,594510,569814,25000,0.002193,0.002014,0.002282,0.043247
scaffold_112,594511,641157,619156,25000,0.001949,0.003266,0.002287,-0.070177
scaffold_112,641158,691287,668719,25000,0.001246,0.001715,0.001401,-0.035477
scaffold_112,691288,746684,717229,25000,0.003816,0.0012,0.002519,0.071247
scaffold_112,746685,774391,758164,13786,0.004399,0.001226,0.003269,0.004951
scaffold_113,329786,580817,453614,25000,0.00258,0.002312,0.002456,0.002174
scaffold_113,580818,755836,643222,25000,0.002036,0.002598,0.002452,0.013263
scaffold_114,43496,80983,64879,25000,0.004288,0.003143,0.00375,0.004887
scaffold_114,80984,173559,132145,25000,0.001692,0.001406,0.001458,-0.032413
scaffold_114,173560,232909,201882,25000,0.002142,0.001551,0.002279,0.11109
scaffold_114,232910,280222,255826,25000,0.002634,0.003189,0.00334,0.072766
scaffold_114,280223,373692,342793,25000,0.002189,0.003302,0.002599,-0.028286
scaffold_114,373693,411539,392238,25000,0.00195,0.002684,0.002086,-0.056035
scaffold_114,411540,492521,465266,25000,0.00272,0.00121,0.00598,0.519448
scaffold_114,492522,542877,512306,25000,0.001898,0.002048,0.002345,0.091398
scaffold_114,542878,583435,564328,25000,0.00316,0.002586,0.002988,0.020917
scaffold_114,583436,671702,617307,25000,0.002641,0.002209,0.002407,-0.003903
scaffold_114,671704,703222,687459,25000,0.003502,0.003525,0.00337,-0.022304
scaffold_114,703223,774842,752117,25000,0.002066,0.003229,0.002351,-0.063584
scaffold_115,59762,343995,210076,25000,0.012831,0.012138,0.011572,-0.040559
