#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
Sms.ref_sa	scaffold_655	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	132	9	0	0	1	9	9.0	9	9	9	15319	15319.0	15319	15319	15319	9	9	9	1.0	1.0	15319
Sms.ref_sa	scaffold_656	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	47	14	0	0	1	14	14.0	14	14	14	8459	8459.0	8459	8459	8459	14	14	14	1.0	1.0	0
Sms.ref_sa	scaffold_658	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	60	2	0	0	1	2	2.0	2	2	2	2031	2031.0	2031	2031	2031	2	2	2	1.0	1.0	0
Sms.ref_sa	scaffold_659	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	29	3	4	0	1	3	3.0	3	3	3	5574	5574.0	5574	5574	5574	7	7	3	0.42857142857142855	0.42857142857142855	0
Sms.ref_sa	scaffold_660	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	292	8	1	0	1	8	8.0	8	8	8	3913	3913.0	3913	3913	3913	9	9	8	0.8888888888888888	0.8888888888888888	0
Sms.ref_sa	scaffold_663	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	25	10	0	0	1	10	10.0	10	10	10	10529	10529.0	10529	10529	10529	10	10	10	1.0	1.0	10529
Sms.ref_sa	scaffold_664	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	119	12	25	0	1	12	12.0	12	12	12	6995	6995.0	6995	6995	6995	37	37	12	0.32432432432432434	0.32432432432432434	0
Sms.ref_sa	scaffold_665	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	27	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_667	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	64	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_668	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	108	30	1	0	1	30	30.0	30	30	30	16301	16301.0	16301	16301	16301	31	31	30	0.967741935483871	0.967741935483871	16301
Sms.ref_sa	scaffold_669	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	51	16	2	0	1	16	16.0	16	16	16	14093	14093.0	14093	14093	14093	18	18	16	0.8888888888888888	0.8888888888888888	14093
Sms.ref_sa	scaffold_670	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	100	33	1	0	1	33	33.0	33	33	33	9445	9445.0	9445	9445	9445	34	34	33	0.9705882352941176	0.9705882352941176	9445
Sms.ref_sa	scaffold_671	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	248	17	0	0	1	17	17.0	17	17	17	9151	9151.0	9151	9151	9151	17	17	17	1.0	1.0	9151
Sms.ref_sa	scaffold_672	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	1	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_675	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	522	29	0	0	1	29	29.0	29	29	29	11378	11378.0	11378	11378	11378	29	29	29	1.0	1.0	11378
Sms.ref_sa	scaffold_676	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	108	4	15	0	1	4	4.0	4	4	4	1398	1398.0	1398	1398	1398	19	19	4	0.21052631578947367	0.21052631578947367	0
Sms.ref_sa	scaffold_680	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	54	2	0	0	1	2	2.0	2	2	2	108	108.0	108	108	108	2	2	2	1.0	1.0	0
Sms.ref_sa	scaffold_682	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	167	58	3	0	1	58	58.0	58	58	58	13840	13840.0	13840	13840	13840	61	61	58	0.9508196721311475	0.9508196721311475	13840
Sms.ref_sa	scaffold_684	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	54	16	1	0	1	16	16.0	16	16	16	4641	4641.0	4641	4641	4641	17	17	16	0.9411764705882353	0.9411764705882353	0
Sms.ref_sa	scaffold_685	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	56	12	0	0	1	12	12.0	12	12	12	6420	6420.0	6420	6420	6420	12	12	12	1.0	1.0	0
Sms.ref_sa	scaffold_687	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	228	74	0	0	1	74	74.0	74	74	74	11541	11541.0	11541	11541	11541	74	74	74	1.0	1.0	11541
Sms.ref_sa	scaffold_688	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	227	101	0	0	1	101	101.0	101	101	101	11057	11057.0	11057	11057	11057	101	101	101	1.0	1.0	11057
Sms.ref_sa	scaffold_689	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	1273	240	2	0	1	240	240.0	240	240	240	16066	16066.0	16066	16066	16066	242	242	240	0.9917355371900827	0.9917355371900827	16066
Sms.ref_sa	scaffold_690	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	137	19	0	0	1	19	19.0	19	19	19	2592	2592.0	2592	2592	2592	19	19	19	1.0	1.0	0
Sms.ref_sa	scaffold_693	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	17	0	3	0	0	nan	nan	0	0	0	nan	nan	0	0	0	3	3	0	0.0	0.0	nan
Sms.ref_sa	scaffold_694	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	78	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_696	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	27	10	0	0	1	10	10.0	10	10	10	6388	6388.0	6388	6388	6388	10	10	10	1.0	1.0	0
Sms.ref_sa	scaffold_699	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	63	20	0	0	1	20	20.0	20	20	20	5788	5788.0	5788	5788	5788	20	20	20	1.0	1.0	0
Sms.ref_sa	scaffold_700	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	110	30	1	0	1	30	30.0	30	30	30	9246	9246.0	9246	9246	9246	31	31	30	0.967741935483871	0.967741935483871	9246
Sms.ref_sa	scaffold_701	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	39	25	1	0	1	25	25.0	25	25	25	15243	15243.0	15243	15243	15243	26	26	25	0.9615384615384616	0.9615384615384616	15243
Sms.ref_sa	scaffold_702	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	69	0	51	0	0	nan	nan	0	0	0	nan	nan	0	0	0	51	51	0	0.0	0.0	nan
Sms.ref_sa	scaffold_703	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	69	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_706	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	313	152	2	0	1	152	152.0	152	152	152	7329	7329.0	7329	7329	7329	154	154	152	0.987012987012987	0.987012987012987	0
Sms.ref_sa	scaffold_709	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	611	0	43	0	0	nan	nan	0	0	0	nan	nan	0	0	0	43	43	0	0.0	0.0	nan
Sms.ref_sa	scaffold_711	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	284	12	0	0	1	12	12.0	12	12	12	11593	11593.0	11593	11593	11593	12	12	12	1.0	1.0	11593
Sms.ref_sa	scaffold_713	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	202	86	0	0	1	86	86.0	86	86	86	4780	4780.0	4780	4780	4780	86	86	86	1.0	1.0	0
Sms.ref_sa	scaffold_714	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	3	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_715	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	101	9	1	0	1	9	9.0	9	9	9	13465	13465.0	13465	13465	13465	10	10	9	0.9	0.9	13465
Sms.ref_sa	scaffold_718	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	62	51	0	0	1	51	51.0	51	51	51	4699	4699.0	4699	4699	4699	51	51	51	1.0	1.0	0
Sms.ref_sa	scaffold_720	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	9	4	0	0	1	4	4.0	4	4	4	1633	1633.0	1633	1633	1633	4	4	4	1.0	1.0	0
Sms.ref_sa	scaffold_721	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	75	16	17	0	1	16	16.0	16	16	16	2849	2849.0	2849	2849	2849	33	33	16	0.48484848484848486	0.48484848484848486	0
Sms.ref_sa	scaffold_722	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	25	6	0	0	1	6	6.0	6	6	6	3750	3750.0	3750	3750	3750	6	6	6	1.0	1.0	0
Sms.ref_sa	scaffold_723	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	127	72	0	0	1	72	72.0	72	72	72	14087	14087.0	14087	14087	14087	72	72	72	1.0	1.0	14087
Sms.ref_sa	scaffold_725	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	132	64	0	0	1	64	64.0	64	64	64	8320	8320.0	8320	8320	8320	64	64	64	1.0	1.0	8320
Sms.ref_sa	scaffold_727	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	9	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_730	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	28	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_733	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	54	15	0	0	1	15	15.0	15	15	15	794	794.0	794	794	794	15	15	15	1.0	1.0	0
Sms.ref_sa	scaffold_737	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	92	85	0	0	1	85	85.0	85	85	85	9200	9200.0	9200	9200	9200	85	85	85	1.0	1.0	9200
Sms.ref_sa	scaffold_738	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	25	8	0	0	1	8	8.0	8	8	8	2912	2912.0	2912	2912	2912	8	8	8	1.0	1.0	0
Sms.ref_sa	scaffold_739	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	78	53	0	0	1	53	53.0	53	53	53	6638	6638.0	6638	6638	6638	53	53	53	1.0	1.0	0
Sms.ref_sa	scaffold_741	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	7	5	2	0	1	5	5.0	5	5	5	1028	1028.0	1028	1028	1028	7	7	5	0.7142857142857143	0.7142857142857143	0
Sms.ref_sa	scaffold_743	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	162	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_744	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	72	36	0	0	1	36	36.0	36	36	36	5694	5694.0	5694	5694	5694	36	36	36	1.0	1.0	0
Sms.ref_sa	scaffold_745	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	18	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_748	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	158	20	2	0	1	20	20.0	20	20	20	10817	10817.0	10817	10817	10817	22	22	20	0.9090909090909091	0.9090909090909091	10817
Sms.ref_sa	scaffold_751	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	220	77	1	0	1	77	77.0	77	77	77	9013	9013.0	9013	9013	9013	78	78	77	0.9871794871794872	0.9871794871794872	9013
Sms.ref_sa	scaffold_754	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	364	175	0	0	1	175	175.0	175	175	175	4472	4472.0	4472	4472	4472	175	175	175	1.0	1.0	0
Sms.ref_sa	scaffold_756	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	46	4	0	0	1	4	4.0	4	4	4	7785	7785.0	7785	7785	7785	4	4	4	1.0	1.0	7785
Sms.ref_sa	scaffold_757	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	278	70	19	0	1	70	70.0	70	70	70	11544	11544.0	11544	11544	11544	89	89	70	0.7865168539325843	0.7865168539325843	11544
Sms.ref_sa	scaffold_758	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	147	13	1	0	1	13	13.0	13	13	13	879	879.0	879	879	879	14	14	13	0.9285714285714286	0.9285714285714286	0
Sms.ref_sa	scaffold_764	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	59	12	0	0	1	12	12.0	12	12	12	10982	10982.0	10982	10982	10982	12	12	12	1.0	1.0	10982
Sms.ref_sa	scaffold_767	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	60	0	7	0	0	nan	nan	0	0	0	nan	nan	0	0	0	7	7	0	0.0	0.0	nan
Sms.ref_sa	scaffold_769	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	84	5	0	0	1	5	5.0	5	5	5	3615	3615.0	3615	3615	3615	5	5	5	1.0	1.0	0
Sms.ref_sa	scaffold_771	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	97	36	0	0	1	36	36.0	36	36	36	2003	2003.0	2003	2003	2003	36	36	36	1.0	1.0	0
Sms.ref_sa	scaffold_773	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	1	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_777	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	30	10	0	0	1	10	10.0	10	10	10	5420	5420.0	5420	5420	5420	10	10	10	1.0	1.0	0
Sms.ref_sa	scaffold_778	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	91	9	0	0	1	9	9.0	9	9	9	10173	10173.0	10173	10173	10173	9	9	9	1.0	1.0	10173
Sms.ref_sa	scaffold_779	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	264	15	0	0	1	15	15.0	15	15	15	10025	10025.0	10025	10025	10025	15	15	15	1.0	1.0	10025
Sms.ref_sa	scaffold_785	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	39	3	0	0	1	3	3.0	3	3	3	4354	4354.0	4354	4354	4354	3	3	3	1.0	1.0	0
Sms.ref_sa	scaffold_787	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	2	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_788	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	72	28	0	0	1	28	28.0	28	28	28	5477	5477.0	5477	5477	5477	28	28	28	1.0	1.0	0
Sms.ref_sa	scaffold_789	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	78	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_793	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	489	153	10	0	1	153	153.0	153	153	153	5578	5578.0	5578	5578	5578	163	163	153	0.9386503067484663	0.9386503067484663	5578
Sms.ref_sa	scaffold_798	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	70	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_799	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	159	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_802	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	31	9	0	0	1	9	9.0	9	9	9	1426	1426.0	1426	1426	1426	9	9	9	1.0	1.0	0
Sms.ref_sa	scaffold_807	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	104	2	9	0	1	2	2.0	2	2	2	4780	4780.0	4780	4780	4780	11	11	2	0.18181818181818182	0.18181818181818182	0
Sms.ref_sa	scaffold_808	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	136	24	2	0	1	24	24.0	24	24	24	7590	7590.0	7590	7590	7590	26	26	24	0.9230769230769231	0.9230769230769231	7590
Sms.ref_sa	scaffold_810	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	45	10	1	0	1	10	10.0	10	10	10	4409	4409.0	4409	4409	4409	11	11	10	0.9090909090909091	0.9090909090909091	0
Sms.ref_sa	scaffold_814	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	95	21	0	0	1	21	21.0	21	21	21	8784	8784.0	8784	8784	8784	21	21	21	1.0	1.0	8784
Sms.ref_sa	scaffold_816	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	86	14	0	0	1	14	14.0	14	14	14	3784	3784.0	3784	3784	3784	14	14	14	1.0	1.0	0
Sms.ref_sa	scaffold_819	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	27	4	0	0	1	4	4.0	4	4	4	1405	1405.0	1405	1405	1405	4	4	4	1.0	1.0	0
Sms.ref_sa	scaffold_821	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	119	41	0	0	1	41	41.0	41	41	41	3811	3811.0	3811	3811	3811	41	41	41	1.0	1.0	0
Sms.ref_sa	scaffold_832	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	60	4	0	0	1	4	4.0	4	4	4	8325	8325.0	8325	8325	8325	4	4	4	1.0	1.0	8325
Sms.ref_sa	scaffold_834	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	85	9	0	0	1	9	9.0	9	9	9	4186	4186.0	4186	4186	4186	9	9	9	1.0	1.0	0
Sms.ref_sa	scaffold_837	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	223	112	15	0	1	112	112.0	112	112	112	9450	9450.0	9450	9450	9450	127	127	112	0.8818897637795275	0.8818897637795275	9450
Sms.ref_sa	scaffold_841	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	74	62	0	0	1	62	62.0	62	62	62	5074	5074.0	5074	5074	5074	62	62	62	1.0	1.0	5074
Sms.ref_sa	scaffold_844	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	101	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	1	0	0.0	0.0	nan
Sms.ref_sa	scaffold_850	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	6	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_851	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	32	9	0	0	1	9	9.0	9	9	9	1668	1668.0	1668	1668	1668	9	9	9	1.0	1.0	0
Sms.ref_sa	scaffold_852	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	130	9	4	0	1	9	9.0	9	9	9	4068	4068.0	4068	4068	4068	13	13	9	0.6923076923076923	0.6923076923076923	0
Sms.ref_sa	scaffold_853	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	66	2	1	0	1	2	2.0	2	2	2	3572	3572.0	3572	3572	3572	3	3	2	0.6666666666666666	0.6666666666666666	0
Sms.ref_sa	scaffold_854	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	84	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_856	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	81	2	0	0	1	2	2.0	2	2	2	45	45.0	45	45	45	2	2	2	1.0	1.0	0
Sms.ref_sa	scaffold_857	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	142	111	0	0	1	111	111.0	111	111	111	3169	3169.0	3169	3169	3169	111	111	111	1.0	1.0	0
Sms.ref_sa	scaffold_862	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	89	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_864	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	42	31	0	0	1	31	31.0	31	31	31	6823	6823.0	6823	6823	6823	31	31	31	1.0	1.0	6823
Sms.ref_sa	scaffold_865	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	78	0	22	0	0	nan	nan	0	0	0	nan	nan	0	0	0	22	22	0	0.0	0.0	nan
Sms.ref_sa	scaffold_866	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	6	3	0	0	1	3	3.0	3	3	3	3452	3452.0	3452	3452	3452	3	3	3	1.0	1.0	0
Sms.ref_sa	scaffold_874	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	45	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_876	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	35	24	0	0	1	24	24.0	24	24	24	2467	2467.0	2467	2467	2467	24	24	24	1.0	1.0	0
Sms.ref_sa	scaffold_879	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	257	36	2	0	1	36	36.0	36	36	36	5587	5587.0	5587	5587	5587	38	38	36	0.9473684210526315	0.9473684210526315	5587
Sms.ref_sa	scaffold_881	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	28	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_883	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	55	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_888	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	42	4	0	0	1	4	4.0	4	4	4	6253	6253.0	6253	6253	6253	4	4	4	1.0	1.0	6253
Sms.ref_sa	scaffold_890	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	39	20	0	0	1	20	20.0	20	20	20	5418	5418.0	5418	5418	5418	20	20	20	1.0	1.0	5418
Sms.ref_sa	scaffold_892	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	30	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_894	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	112	34	1	0	1	34	34.0	34	34	34	5743	5743.0	5743	5743	5743	35	35	34	0.9714285714285714	0.9714285714285714	5743
Sms.ref_sa	scaffold_902	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	12	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_903	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	89	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_906	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	11	11	0	0	1	11	11.0	11	11	11	1183	1183.0	1183	1183	1183	11	11	11	1.0	1.0	0
Sms.ref_sa	scaffold_908	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	26	13	0	0	1	13	13.0	13	13	13	4513	4513.0	4513	4513	4513	13	13	13	1.0	1.0	4513
Sms.ref_sa	scaffold_912	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	90	42	0	0	1	42	42.0	42	42	42	4141	4141.0	4141	4141	4141	42	42	42	1.0	1.0	4141
Sms.ref_sa	scaffold_917	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	65	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_919	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	23	18	0	0	1	18	18.0	18	18	18	6852	6852.0	6852	6852	6852	18	18	18	1.0	1.0	6852
Sms.ref_sa	scaffold_925	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	131	5	0	0	1	5	5.0	5	5	5	7240	7240.0	7240	7240	7240	5	5	5	1.0	1.0	7240
Sms.ref_sa	scaffold_934	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	81	66	2	0	1	66	66.0	66	66	66	4712	4712.0	4712	4712	4712	68	68	66	0.9705882352941176	0.9705882352941176	4712
Sms.ref_sa	scaffold_935	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	2	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_936	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	168	16	0	0	1	16	16.0	16	16	16	6847	6847.0	6847	6847	6847	16	16	16	1.0	1.0	6847
Sms.ref_sa	scaffold_939	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	100	9	0	0	1	9	9.0	9	9	9	3789	3789.0	3789	3789	3789	9	9	9	1.0	1.0	3789
Sms.ref_sa	scaffold_941	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	116	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_942	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	62	10	0	0	1	10	10.0	10	10	10	5066	5066.0	5066	5066	5066	10	10	10	1.0	1.0	5066
Sms.ref_sa	scaffold_946	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	28	3	1	0	1	3	3.0	3	3	3	2504	2504.0	2504	2504	2504	4	4	3	0.75	0.75	0
Sms.ref_sa	scaffold_950	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	28	16	0	0	1	16	16.0	16	16	16	5517	5517.0	5517	5517	5517	16	16	16	1.0	1.0	5517
Sms.ref_sa	scaffold_955	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	177	0	5	0	0	nan	nan	0	0	0	nan	nan	0	0	0	5	5	0	0.0	0.0	nan
Sms.ref_sa	scaffold_959	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	34	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_964	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	71	37	5	0	1	37	37.0	37	37	37	6691	6691.0	6691	6691	6691	42	42	37	0.8809523809523809	0.8809523809523809	6691
Sms.ref_sa	scaffold_967	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	99	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_971	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	26	2	0	0	1	2	2.0	2	2	2	620	620.0	620	620	620	2	2	2	1.0	1.0	0
Sms.ref_sa	scaffold_982	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	218	23	0	0	1	23	23.0	23	23	23	2543	2543.0	2543	2543	2543	23	23	23	1.0	1.0	0
Sms.ref_sa	scaffold_983	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	172	65	13	0	1	65	65.0	65	65	65	4380	4380.0	4380	4380	4380	78	78	65	0.8333333333333334	0.8333333333333334	4380
Sms.ref_sa	scaffold_990	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	350	317	1	0	1	317	317.0	317	317	317	5617	5617.0	5617	5617	5617	318	318	317	0.9968553459119497	0.9968553459119497	5617
Sms.ref_sa	scaffold_991	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	60	0	0	0	0	nan	nan	0	0	0	nan	nan	0	0	0	0	0	0	0.0	0.0	nan
Sms.ref_sa	scaffold_992	Sms.varSNPs.biallpass.filtered.phased.vcf.gz	87	23	55	0	1	23	23.0	23	23	23	1944	1944.0	1944	1944	1944	78	78	23	0.2948717948717949	0.2948717948717949	0
